#chr	start	end	strand	transcript	gene	AED	QI2
8	140735619	140741566	-	transcript:Zm00001d011150_T001	gene:Zm00001d011150	0.48	0.44
8	140735619	140741566	-	transcript:Zm00001d011150_T002	gene:Zm00001d011150	0.49	0.66
8	140853342	140860074	-	transcript:Zm00001d011152_T002	gene:Zm00001d011152	0.35	0.66
8	140853343	140859068	-	transcript:Zm00001d011152_T005	gene:Zm00001d011152	0.09	0.75
8	140853363	140860074	-	transcript:Zm00001d011152_T054	gene:Zm00001d011152	0.06	0.75
8	140853364	140860023	-	transcript:Zm00001d011152_T057	gene:Zm00001d011152	0.21	0.42
8	140853371	140858977	-	transcript:Zm00001d011152_T089	gene:Zm00001d011152	0.11	0.71
8	140853373	140860086	-	transcript:Zm00001d011152_T097	gene:Zm00001d011152	0.36	0.37
8	140853512	140859887	-	transcript:Zm00001d011152_T114	gene:Zm00001d011152	0.08	0.75
8	143868837	143871501	+	transcript:Zm00001d011228_T001	gene:Zm00001d011228	0.02	0.66
8	143201387	143209908	-	transcript:Zm00001d011214_T001	gene:Zm00001d011214	0.32	0.58
8	143287270	143294857	-	transcript:Zm00001d011220_T002	gene:Zm00001d011220	0.28	0.42
8	143076291	143081577	-	transcript:Zm00001d011212_T001	gene:Zm00001d011212	0.04	0.5
8	144386283	144391723	+	transcript:Zm00001d011243_T001	gene:Zm00001d011243	0.38	0.55
8	145550689	145553038	+	transcript:Zm00001d011277_T001	gene:Zm00001d011277	0.09	0.33
8	145554012	145556626	-	transcript:Zm00001d011278_T003	gene:Zm00001d011278	0.18	0.5
8	145769074	145772131	+	transcript:Zm00001d011283_T003	gene:Zm00001d011283	0.27	0.75
8	144629313	144632774	+	transcript:Zm00001d011254_T001	gene:Zm00001d011254	0.44	0.33
8	144690877	144693119	+	transcript:Zm00001d011255_T001	gene:Zm00001d011255	0.28	0.5
8	144732264	144736633	+	transcript:Zm00001d011258_T001	gene:Zm00001d011258	0.30	0.7
8	144732348	144736605	+	transcript:Zm00001d011258_T010	gene:Zm00001d011258	0.30	0.4
8	144733104	144735831	+	transcript:Zm00001d011258_T018	gene:Zm00001d011258	0.27	0.5
8	144733104	144736605	+	transcript:Zm00001d011258_T019	gene:Zm00001d011258	0.29	0.5
8	144791864	144807175	+	transcript:Zm00001d011259_T002	gene:Zm00001d011259	0.12	0.62
8	144589868	144591067	+	transcript:Zm00001d011248_T001	gene:Zm00001d011248	0.23	0.6
8	144589868	144591102	+	transcript:Zm00001d011248_T002	gene:Zm00001d011248	0.21	0.5
8	144599705	144601104	+	transcript:Zm00001d011250_T001	gene:Zm00001d011250	0.05	0.66
8	142982773	142983573	-	transcript:Zm00001d011207_T001	gene:Zm00001d011207	0.23	0.66
8	143020695	143027838	+	transcript:Zm00001d011210_T001	gene:Zm00001d011210	0.17	0.72
8	143024792	143027751	+	transcript:Zm00001d011210_T003	gene:Zm00001d011210	0.29	0.75
8	143024795	143027741	+	transcript:Zm00001d011210_T004	gene:Zm00001d011210	0.44	0.5
8	143024799	143027743	+	transcript:Zm00001d011210_T006	gene:Zm00001d011210	0.41	0.75
8	143024800	143027696	+	transcript:Zm00001d011210_T008	gene:Zm00001d011210	0.28	0.75
8	143024800	143027752	+	transcript:Zm00001d011210_T010	gene:Zm00001d011210	0.31	0.75
8	143024801	143027741	+	transcript:Zm00001d011210_T011	gene:Zm00001d011210	0.30	0.75
8	143024801	143027742	+	transcript:Zm00001d011210_T012	gene:Zm00001d011210	0.42	0.66
8	143024804	143027742	+	transcript:Zm00001d011210_T016	gene:Zm00001d011210	0.38	0.66
8	143024804	143027752	+	transcript:Zm00001d011210_T018	gene:Zm00001d011210	0.27	0.75
8	143024804	143027752	+	transcript:Zm00001d011210_T021	gene:Zm00001d011210	0.31	0.75
8	143024805	143025579	+	transcript:Zm00001d011210_T022	gene:Zm00001d011210	0.45	0.5
8	143024805	143027742	+	transcript:Zm00001d011210_T024	gene:Zm00001d011210	0.41	0.75
8	143024805	143027752	+	transcript:Zm00001d011210_T029	gene:Zm00001d011210	0.29	0.5
8	143024805	143027752	+	transcript:Zm00001d011210_T027	gene:Zm00001d011210	0.30	0.75
8	143024805	143027752	+	transcript:Zm00001d011210_T026	gene:Zm00001d011210	0.43	0.66
8	143024807	143027744	+	transcript:Zm00001d011210_T034	gene:Zm00001d011210	0.33	0.75
8	143024807	143027744	+	transcript:Zm00001d011210_T033	gene:Zm00001d011210	0.30	0.6
8	143024807	143027758	+	transcript:Zm00001d011210_T036	gene:Zm00001d011210	0.39	0.75
8	143024812	143027743	+	transcript:Zm00001d011210_T041	gene:Zm00001d011210	0.32	0.5
8	143024812	143027750	+	transcript:Zm00001d011210_T042	gene:Zm00001d011210	0.28	0.6
8	143024812	143027752	+	transcript:Zm00001d011210_T044	gene:Zm00001d011210	0.39	0.75
8	143024812	143027759	+	transcript:Zm00001d011210_T046	gene:Zm00001d011210	0.38	0.75
8	143024812	143027761	+	transcript:Zm00001d011210_T047	gene:Zm00001d011210	0.30	0.75
8	143024812	143027777	+	transcript:Zm00001d011210_T049	gene:Zm00001d011210	0.37	0.6
8	143024814	143027742	+	transcript:Zm00001d011210_T052	gene:Zm00001d011210	0.28	0.75
8	143024814	143027742	+	transcript:Zm00001d011210_T051	gene:Zm00001d011210	0.29	0.75
8	143024978	143027739	+	transcript:Zm00001d011210_T063	gene:Zm00001d011210	0.32	0.75
8	146855836	146859841	-	transcript:Zm00001d011328_T001	gene:Zm00001d011328	0.17	0.6
8	147199565	147204907	+	transcript:Zm00001d011334_T002	gene:Zm00001d011334	0.11	0.75
8	147228078	147231618	-	transcript:Zm00001d011336_T003	gene:Zm00001d011336	0.43	0.5
8	145979765	145985394	+	transcript:Zm00001d011288_T012	gene:Zm00001d011288	0.28	0.66
8	145986281	145987233	-	transcript:Zm00001d011289_T001	gene:Zm00001d011289	0.23	0.66
8	145783765	145784846	-	transcript:Zm00001d011284_T001	gene:Zm00001d011284	0.31	0.66
8	146353906	146364466	-	transcript:Zm00001d011309_T009	gene:Zm00001d011309	0.29	0.66
8	146353906	146364466	-	transcript:Zm00001d011309_T004	gene:Zm00001d011309	0.30	0.72
8	144136195	144139660	+	transcript:Zm00001d011235_T001	gene:Zm00001d011235	0.14	0.75
8	148347246	148348913	-	transcript:Zm00001d011358_T001	gene:Zm00001d011358	0.36	0.5
8	148359593	148360226	-	transcript:Zm00001d011359_T001	gene:Zm00001d011359	0.13	0.66
8	148912064	148917644	-	transcript:Zm00001d011373_T007	gene:Zm00001d011373	0.03	0.33
8	148912332	148917644	-	transcript:Zm00001d011373_T014	gene:Zm00001d011373	0.06	0.33
8	148947109	148951007	-	transcript:Zm00001d011377_T001	gene:Zm00001d011377	0.10	0.6
8	148782535	148785302	+	transcript:Zm00001d011369_T001	gene:Zm00001d011369	0.19	0.66
8	147726449	147727814	+	transcript:Zm00001d011351_T071	gene:Zm00001d011351	0.43	0.5
8	147820089	147824273	+	transcript:Zm00001d011352_T002	gene:Zm00001d011352	0.22	0.62
8	148506457	148509460	-	transcript:Zm00001d011363_T002	gene:Zm00001d011363	0.23	0.6
8	148506457	148509460	-	transcript:Zm00001d011363_T001	gene:Zm00001d011363	0.24	0.75
8	148481130	148484234	+	transcript:Zm00001d011362_T004	gene:Zm00001d011362	0.24	0.5
8	148481130	148484238	+	transcript:Zm00001d011362_T005	gene:Zm00001d011362	0.29	0.62
8	149851541	149852859	-	transcript:Zm00001d011414_T001	gene:Zm00001d011414	0.22	0.5
8	149939788	149946885	-	transcript:Zm00001d011418_T002	gene:Zm00001d011418	0.12	0.6
8	149488689	149490232	+	transcript:Zm00001d011397_T001	gene:Zm00001d011397	0.16	0.33
8	149488689	149490233	+	transcript:Zm00001d011397_T002	gene:Zm00001d011397	0.24	0.5
8	149488704	149490045	+	transcript:Zm00001d011397_T003	gene:Zm00001d011397	0.24	0.33
8	149515376	149518387	-	transcript:Zm00001d011400_T001	gene:Zm00001d011400	0.22	0.33
8	149385047	149386118	-	transcript:Zm00001d011391_T002	gene:Zm00001d011391	0.25	0.33
8	149387719	149392198	+	transcript:Zm00001d011392_T006	gene:Zm00001d011392	0.35	0.6
8	149387719	149392198	+	transcript:Zm00001d011392_T005	gene:Zm00001d011392	0.33	0.5
8	149387719	149392198	+	transcript:Zm00001d011392_T007	gene:Zm00001d011392	0.32	0.5
8	150984719	150988729	+	transcript:Zm00001d011458_T001	gene:Zm00001d011458	0.27	0.66
8	149189401	149194376	-	transcript:Zm00001d011382_T001	gene:Zm00001d011382	0.31	0.75
8	149205043	149206335	-	transcript:Zm00001d011384_T001	gene:Zm00001d011384	0.20	0.5
8	149328151	149329765	+	transcript:Zm00001d011388_T001	gene:Zm00001d011388	0.39	0.75
8	151223811	151229866	-	transcript:Zm00001d011465_T002	gene:Zm00001d011465	0.08	0.75
8	152164794	152170855	-	transcript:Zm00001d011492_T005	gene:Zm00001d011492	0.02	0.66
8	152165012	152170707	-	transcript:Zm00001d011492_T009	gene:Zm00001d011492	0.08	0.66
8	152165040	152170682	-	transcript:Zm00001d011492_T014	gene:Zm00001d011492	0.11	0.6
8	152341714	152343279	+	transcript:Zm00001d011495_T003	gene:Zm00001d011495	0.33	0.5
8	150438724	150441751	-	transcript:Zm00001d011436_T001	gene:Zm00001d011436	0.19	0.6
8	150500202	150502967	-	transcript:Zm00001d011441_T001	gene:Zm00001d011441	0.33	0.5
8	150519246	150520878	-	transcript:Zm00001d011442_T001	gene:Zm00001d011442	0.15	0.75
8	150552499	150555857	+	transcript:Zm00001d011444_T004	gene:Zm00001d011444	0.42	0.4
8	150280527	150283978	+	transcript:Zm00001d011429_T003	gene:Zm00001d011429	0.27	0.5
8	151644257	151645695	+	transcript:Zm00001d011475_T001	gene:Zm00001d011475	0.05	0.5
8	151704998	151707238	+	transcript:Zm00001d011478_T002	gene:Zm00001d011478	0.21	0.6
8	151705688	151707238	+	transcript:Zm00001d011478_T006	gene:Zm00001d011478	0.25	0.75
8	151744560	151747041	-	transcript:Zm00001d011479_T001	gene:Zm00001d011479	0.39	0.5
8	152419720	152421580	-	transcript:Zm00001d011496_T001	gene:Zm00001d011496	0.09	0.5
8	152633183	152636260	-	transcript:Zm00001d011500_T005	gene:Zm00001d011500	0.36	0.66
8	152922425	152927023	+	transcript:Zm00001d011511_T001	gene:Zm00001d011511	0.19	0.5
8	152928115	152935307	+	transcript:Zm00001d011512_T003	gene:Zm00001d011512	0.38	0.66
8	152928115	152935307	+	transcript:Zm00001d011512_T005	gene:Zm00001d011512	0.37	0.71
8	152928115	152935307	+	transcript:Zm00001d011512_T004	gene:Zm00001d011512	0.36	0.75
8	150035169	150044853	+	transcript:Zm00001d011421_T001	gene:Zm00001d011421	0.33	0.56
8	150205515	150211497	-	transcript:Zm00001d011426_T007	gene:Zm00001d011426	0.43	0.5
8	150240734	150246330	+	transcript:Zm00001d011427_T056	gene:Zm00001d011427	0.18	0.71
8	149989038	149991162	+	transcript:Zm00001d011419_T001	gene:Zm00001d011419	0.38	0.66
8	149989195	149991196	+	transcript:Zm00001d011419_T003	gene:Zm00001d011419	0.40	0.5
8	149989338	149991368	+	transcript:Zm00001d011419_T004	gene:Zm00001d011419	0.41	0.5
8	153644945	153649405	-	transcript:Zm00001d011531_T001	gene:Zm00001d011531	0.27	0.5
8	153672167	153703021	+	transcript:Zm00001d011532_T004	gene:Zm00001d011532	0.28	0.5
8	153750338	153752692	-	transcript:Zm00001d011535_T001	gene:Zm00001d011535	0.37	0.75
8	153750649	153752692	-	transcript:Zm00001d011535_T002	gene:Zm00001d011535	0.39	0.66
8	154277568	154322023	-	transcript:Zm00001d011550_T001	gene:Zm00001d011550	0.19	0.33
8	154161183	154183158	-	transcript:Zm00001d011546_T003	gene:Zm00001d011546	0.50	0.53
8	154161183	154183158	-	transcript:Zm00001d011546_T005	gene:Zm00001d011546	0.50	0.4
8	153524335	153530937	+	transcript:Zm00001d011526_T002	gene:Zm00001d011526	0.11	0.66
8	154851163	154855228	-	transcript:Zm00001d011578_T001	gene:Zm00001d011578	0.12	0.66
8	155555489	155561383	+	transcript:Zm00001d011601_T015	gene:Zm00001d011601	0.07	0.75
8	155555513	155561384	+	transcript:Zm00001d011601_T023	gene:Zm00001d011601	0.08	0.75
8	155557707	155561384	+	transcript:Zm00001d011601_T054	gene:Zm00001d011601	0.24	0.66
8	155605508	155612415	+	transcript:Zm00001d011602_T009	gene:Zm00001d011602	0.26	0.75
8	155128553	155133508	+	transcript:Zm00001d011588_T003	gene:Zm00001d011588	0.38	0.66
8	156102519	156107781	+	transcript:Zm00001d011617_T003	gene:Zm00001d011617	0.31	0.75
8	156102519	156107781	+	transcript:Zm00001d011617_T005	gene:Zm00001d011617	0.32	0.72
8	156104048	156107781	+	transcript:Zm00001d011617_T017	gene:Zm00001d011617	0.37	0.75
8	156247586	156251479	+	transcript:Zm00001d011619_T006	gene:Zm00001d011619	0.12	0.66
8	154552557	154555181	-	transcript:Zm00001d011562_T003	gene:Zm00001d011562	0.38	0.5
8	154569382	154576243	-	transcript:Zm00001d011563_T002	gene:Zm00001d011563	0.34	0.63
8	154569827	154576243	-	transcript:Zm00001d011563_T017	gene:Zm00001d011563	0.47	0.33
8	154569827	154576243	-	transcript:Zm00001d011563_T018	gene:Zm00001d011563	0.46	0.66
8	154569827	154576243	-	transcript:Zm00001d011563_T020	gene:Zm00001d011563	0.27	0.71
8	154577682	154582616	-	transcript:Zm00001d011564_T002	gene:Zm00001d011564	0.31	0.6
8	154577682	154582616	-	transcript:Zm00001d011564_T001	gene:Zm00001d011564	0.29	0.6
8	154584801	154588468	-	transcript:Zm00001d011565_T002	gene:Zm00001d011565	0.34	0.62
8	154589006	154589660	-	transcript:Zm00001d011566_T001	gene:Zm00001d011566	0.39	0.5
8	154700939	154705547	-	transcript:Zm00001d011570_T002	gene:Zm00001d011570	0.23	0.75
8	154700939	154705547	-	transcript:Zm00001d011570_T003	gene:Zm00001d011570	0.25	0.57
8	154701842	154704442	-	transcript:Zm00001d011570_T010	gene:Zm00001d011570	0.32	0.75
8	154473196	154486034	+	transcript:Zm00001d011560_T061	gene:Zm00001d011560	0.42	0.5
8	154491666	154495115	+	transcript:Zm00001d011561_T001	gene:Zm00001d011561	0.22	0.66
8	157548296	157549076	-	transcript:Zm00001d011651_T001	gene:Zm00001d011651	0.40	0.5
8	157561939	157568005	+	transcript:Zm00001d011652_T001	gene:Zm00001d011652	0.24	0.66
8	157562086	157567915	+	transcript:Zm00001d011652_T009	gene:Zm00001d011652	0.20	0.5
8	157820250	157821177	+	transcript:Zm00001d011662_T001	gene:Zm00001d011662	0.16	0.75
8	157105897	157112024	+	transcript:Zm00001d011638_T001	gene:Zm00001d011638	0.28	0.71
8	157105897	157112024	+	transcript:Zm00001d011638_T002	gene:Zm00001d011638	0.42	0.62
8	157106048	157111988	+	transcript:Zm00001d011638_T003	gene:Zm00001d011638	0.12	0.75
8	157106310	157112084	+	transcript:Zm00001d011638_T012	gene:Zm00001d011638	0.09	0.66
8	157262559	157265938	+	transcript:Zm00001d011641_T001	gene:Zm00001d011641	0.03	0.5
8	158185474	158188798	-	transcript:Zm00001d011670_T001	gene:Zm00001d011670	0.26	0.5
8	158090768	158092224	+	transcript:Zm00001d011667_T001	gene:Zm00001d011667	0.23	0.66
8	158512216	158527236	-	transcript:Zm00001d011680_T002	gene:Zm00001d011680	0.23	0.66
8	158588820	158594887	+	transcript:Zm00001d011684_T006	gene:Zm00001d011684	0.14	0.71
8	158590562	158594994	+	transcript:Zm00001d011684_T007	gene:Zm00001d011684	0.23	0.75
8	158788080	158794162	+	transcript:Zm00001d011688_T002	gene:Zm00001d011688	0.37	0.66
8	158898377	158905164	+	transcript:Zm00001d011691_T009	gene:Zm00001d011691	0.28	0.6
8	159667660	159672679	-	transcript:Zm00001d011714_T003	gene:Zm00001d011714	0.29	0.37
8	159667660	159672679	-	transcript:Zm00001d011714_T002	gene:Zm00001d011714	0.33	0.5
8	159667660	159672679	-	transcript:Zm00001d011714_T001	gene:Zm00001d011714	0.25	0.44
8	159811366	159814712	-	transcript:Zm00001d011717_T001	gene:Zm00001d011717	0.41	0.6
8	160069393	160090055	+	transcript:Zm00001d011729_T002	gene:Zm00001d011729	0.10	0.75
8	160087088	160090055	+	transcript:Zm00001d011729_T003	gene:Zm00001d011729	0.14	0.75
8	160087090	160090055	+	transcript:Zm00001d011729_T006	gene:Zm00001d011729	0.11	0.66
8	159018331	159024598	+	transcript:Zm00001d011696_T001	gene:Zm00001d011696	0.36	0.75
8	159166742	159171685	+	transcript:Zm00001d011699_T005	gene:Zm00001d011699	0.25	0.66
8	159167352	159171802	+	transcript:Zm00001d011699_T009	gene:Zm00001d011699	0.25	0.75
8	159182506	159185792	+	transcript:Zm00001d011701_T004	gene:Zm00001d011701	0.48	0.6
8	159247274	159252654	+	transcript:Zm00001d011705_T004	gene:Zm00001d011705	0.38	0.66
8	159250768	159252653	+	transcript:Zm00001d011705_T009	gene:Zm00001d011705	0.45	0.66
8	160624165	160626163	-	transcript:Zm00001d011744_T001	gene:Zm00001d011744	0.26	0.5
8	160627041	160632198	-	transcript:Zm00001d011745_T003	gene:Zm00001d011745	0.10	0.75
8	160818522	160825421	+	transcript:Zm00001d011756_T001	gene:Zm00001d011756	0.37	0.75
8	161003849	161009617	-	transcript:Zm00001d011762_T001	gene:Zm00001d011762	0.14	0.66
8	161003885	161009679	-	transcript:Zm00001d011762_T002	gene:Zm00001d011762	0.13	0.6
8	155789575	155794650	+	transcript:Zm00001d011606_T003	gene:Zm00001d011606	0.26	0.66
8	155804474	155806958	+	transcript:Zm00001d011609_T002	gene:Zm00001d011609	0.49	0.5
8	155804474	155806958	+	transcript:Zm00001d011609_T001	gene:Zm00001d011609	0.44	0.6
8	155808089	155813184	-	transcript:Zm00001d011610_T041	gene:Zm00001d011610	0.30	0.75
8	155863891	155866633	+	transcript:Zm00001d011611_T008	gene:Zm00001d011611	0.42	0.66
8	155670824	155680910	+	transcript:Zm00001d011604_T003	gene:Zm00001d011604	0.40	0.41
8	155670927	155672086	+	transcript:Zm00001d011604_T031	gene:Zm00001d011604	0.46	0.5
8	155670976	155680658	+	transcript:Zm00001d011604_T046	gene:Zm00001d011604	0.29	0.75
8	155673474	155680721	+	transcript:Zm00001d011604_T055	gene:Zm00001d011604	0.26	0.6
8	155673498	155680839	+	transcript:Zm00001d011604_T056	gene:Zm00001d011604	0.23	0.33
8	155674401	155680857	+	transcript:Zm00001d011604_T064	gene:Zm00001d011604	0.28	0.66
8	155674464	155680857	+	transcript:Zm00001d011604_T065	gene:Zm00001d011604	0.28	0.5
8	155676085	155680857	+	transcript:Zm00001d011604_T069	gene:Zm00001d011604	0.27	0.5
8	160445596	160459263	-	transcript:Zm00001d011742_T005	gene:Zm00001d011742	0.33	0.42
8	160445767	160458758	-	transcript:Zm00001d011742_T036	gene:Zm00001d011742	0.39	0.7
8	161255339	161256861	+	transcript:Zm00001d011768_T001	gene:Zm00001d011768	0.40	0.4
8	161307207	161320632	-	transcript:Zm00001d011776_T003	gene:Zm00001d011776	0.42	0.66
8	161313367	161320632	-	transcript:Zm00001d011776_T013	gene:Zm00001d011776	0.44	0.66
8	161720100	161722781	-	transcript:Zm00001d011796_T010	gene:Zm00001d011796	0.39	0.75
8	161757825	161764087	-	transcript:Zm00001d011802_T001	gene:Zm00001d011802	0.12	0.66
8	161769734	161773104	-	transcript:Zm00001d011803_T003	gene:Zm00001d011803	0.28	0.57
8	161914631	161919227	+	transcript:Zm00001d011807_T001	gene:Zm00001d011807	0.32	0.75
8	161922944	161928459	+	transcript:Zm00001d011811_T002	gene:Zm00001d011811	0.33	0.66
8	162305845	162312492	-	transcript:Zm00001d011835_T001	gene:Zm00001d011835	0.22	0.7
8	162488291	162493316	-	transcript:Zm00001d011839_T001	gene:Zm00001d011839	0.27	0.37
8	163259232	163261757	+	transcript:Zm00001d011867_T001	gene:Zm00001d011867	0.24	0.71
8	163447712	163449596	-	transcript:Zm00001d011874_T002	gene:Zm00001d011874	0.04	0.5
8	161454835	161467149	+	transcript:Zm00001d011779_T002	gene:Zm00001d011779	0.16	0.72
8	161454835	161467149	+	transcript:Zm00001d011779_T006	gene:Zm00001d011779	0.16	0.69
8	161454835	161467149	+	transcript:Zm00001d011779_T003	gene:Zm00001d011779	0.17	0.75
8	161454835	161467149	+	transcript:Zm00001d011779_T004	gene:Zm00001d011779	0.16	0.69
8	161454835	161467149	+	transcript:Zm00001d011779_T005	gene:Zm00001d011779	0.15	0.69
8	161454835	161467149	+	transcript:Zm00001d011779_T008	gene:Zm00001d011779	0.17	0.63
8	161666961	161668296	-	transcript:Zm00001d011791_T001	gene:Zm00001d011791	0.22	0.33
8	163757649	163765408	+	transcript:Zm00001d011877_T003	gene:Zm00001d011877	0.24	0.37
8	163757649	163765408	+	transcript:Zm00001d011877_T002	gene:Zm00001d011877	0.24	0.5
8	163757649	163765413	+	transcript:Zm00001d011877_T004	gene:Zm00001d011877	0.26	0.55
8	162227066	162236070	-	transcript:Zm00001d011828_T001	gene:Zm00001d011828	0.30	0.75
8	164544656	164552085	-	transcript:Zm00001d011918_T001	gene:Zm00001d011918	0.32	0.71
8	164545278	164552085	-	transcript:Zm00001d011918_T002	gene:Zm00001d011918	0.41	0.62
8	164595644	164600171	+	transcript:Zm00001d011920_T001	gene:Zm00001d011920	0.29	0.66
8	164595646	164600231	+	transcript:Zm00001d011920_T003	gene:Zm00001d011920	0.26	0.66
8	162677143	162680165	+	transcript:Zm00001d011848_T001	gene:Zm00001d011848	0.31	0.75
8	162775996	162782054	-	transcript:Zm00001d011849_T001	gene:Zm00001d011849	0.40	0.5
8	164115327	164117277	+	transcript:Zm00001d011892_T001	gene:Zm00001d011892	0.11	0.66
8	164289523	164290740	-	transcript:Zm00001d011906_T001	gene:Zm00001d011906	0.29	0.33
8	164313713	164318410	-	transcript:Zm00001d011908_T001	gene:Zm00001d011908	0.28	0.75
8	165500767	165505630	+	transcript:Zm00001d011975_T008	gene:Zm00001d011975	0.49	0.33
8	165537102	165541804	+	transcript:Zm00001d011976_T001	gene:Zm00001d011976	0.14	0.6
8	165280380	165283701	+	transcript:Zm00001d011964_T001	gene:Zm00001d011964	0.13	0.5
8	165280429	165283828	+	transcript:Zm00001d011964_T002	gene:Zm00001d011964	0.17	0.5
8	165292236	165296943	+	transcript:Zm00001d011966_T003	gene:Zm00001d011966	0.40	0.6
8	164972442	164978555	-	transcript:Zm00001d011950_T001	gene:Zm00001d011950	0.44	0.5
8	162939768	162950018	-	transcript:Zm00001d011855_T002	gene:Zm00001d011855	0.24	0.62
8	163067901	163069837	-	transcript:Zm00001d011856_T001	gene:Zm00001d011856	0.50	0.5
8	163123875	163127899	+	transcript:Zm00001d011857_T001	gene:Zm00001d011857	0.15	0.57
8	163125095	163127899	+	transcript:Zm00001d011857_T002	gene:Zm00001d011857	0.32	0.33
8	166006310	166007992	-	transcript:Zm00001d011989_T001	gene:Zm00001d011989	0.02	0.71
8	166006520	166007992	-	transcript:Zm00001d011989_T002	gene:Zm00001d011989	0.16	0.66
8	166037850	166039634	-	transcript:Zm00001d011993_T001	gene:Zm00001d011993	0.16	0.5
8	166092023	166094834	-	transcript:Zm00001d011996_T001	gene:Zm00001d011996	0.05	0.42
8	166092087	166094640	-	transcript:Zm00001d011996_T002	gene:Zm00001d011996	0.12	0.33
8	166101556	166105225	-	transcript:Zm00001d011997_T002	gene:Zm00001d011997	0.03	0.5
8	166101577	166105186	-	transcript:Zm00001d011997_T003	gene:Zm00001d011997	0.04	0.5
8	165880817	165889059	-	transcript:Zm00001d011984_T002	gene:Zm00001d011984	0.26	0.75
8	165140334	165155029	-	transcript:Zm00001d011956_T004	gene:Zm00001d011956	0.34	0.69
8	165140334	165155029	-	transcript:Zm00001d011956_T003	gene:Zm00001d011956	0.35	0.66
8	165140334	165155029	-	transcript:Zm00001d011956_T002	gene:Zm00001d011956	0.34	0.69
8	165140334	165155029	-	transcript:Zm00001d011956_T005	gene:Zm00001d011956	0.35	0.66
8	165242845	165244007	+	transcript:Zm00001d011959_T005	gene:Zm00001d011959	0.40	0.5
8	164981703	164987039	+	transcript:Zm00001d011952_T001	gene:Zm00001d011952	0.24	0.57
8	167187790	167190554	+	transcript:Zm00001d012044_T002	gene:Zm00001d012044	0.25	0.5
8	167234332	167239051	+	transcript:Zm00001d012049_T003	gene:Zm00001d012049	0.33	0.71
8	167077433	167081185	+	transcript:Zm00001d012042_T002	gene:Zm00001d012042	0.37	0.5
8	167096675	167099930	+	transcript:Zm00001d012043_T001	gene:Zm00001d012043	0.18	0.66
8	167096675	167099930	+	transcript:Zm00001d012043_T002	gene:Zm00001d012043	0.17	0.75
8	166296568	166300731	-	transcript:Zm00001d012004_T001	gene:Zm00001d012004	0.26	0.6
8	166469592	166471809	-	transcript:Zm00001d012013_T001	gene:Zm00001d012013	0.30	0.5
8	166469610	166471809	-	transcript:Zm00001d012013_T003	gene:Zm00001d012013	0.32	0.66
8	166469610	166471809	-	transcript:Zm00001d012013_T002	gene:Zm00001d012013	0.34	0.5
8	166633645	166635165	-	transcript:Zm00001d012021_T001	gene:Zm00001d012021	0.04	0.5
8	166720734	166727134	-	transcript:Zm00001d012024_T001	gene:Zm00001d012024	0.39	0.5
8	167543593	167547578	+	transcript:Zm00001d012064_T001	gene:Zm00001d012064	0.41	0.6
8	167598483	167601000	-	transcript:Zm00001d012070_T001	gene:Zm00001d012070	0.02	0.57
8	169610519	169612653	+	transcript:Zm00001d012178_T001	gene:Zm00001d012178	0.31	0.33
8	168615878	168618956	+	transcript:Zm00001d012131_T002	gene:Zm00001d012131	0.35	0.5
8	168615884	168618837	+	transcript:Zm00001d012131_T003	gene:Zm00001d012131	0.33	0.66
8	168616838	168619047	+	transcript:Zm00001d012131_T006	gene:Zm00001d012131	0.33	0.66
8	168715246	168716908	+	transcript:Zm00001d012137_T016	gene:Zm00001d012137	0.45	0.5
8	168715246	168716908	+	transcript:Zm00001d012137_T015	gene:Zm00001d012137	0.45	0.75
8	168717328	168723055	-	transcript:Zm00001d012138_T001	gene:Zm00001d012138	0.13	0.66
8	168580330	168581538	-	transcript:Zm00001d012129_T001	gene:Zm00001d012129	0.37	0.5
8	169200719	169201415	+	transcript:Zm00001d012164_T001	gene:Zm00001d012164	0.17	0.5
8	169176092	169181164	-	transcript:Zm00001d012160_T001	gene:Zm00001d012160	0.21	0.75
8	165741422	165746558	+	transcript:Zm00001d011981_T064	gene:Zm00001d011981	0.17	0.75
8	165742000	165746558	+	transcript:Zm00001d011981_T071	gene:Zm00001d011981	0.24	0.66
8	165742250	165746558	+	transcript:Zm00001d011981_T074	gene:Zm00001d011981	0.26	0.75
8	165874636	165879620	+	transcript:Zm00001d011983_T054	gene:Zm00001d011983	0.14	0.75
8	165874699	165879617	+	transcript:Zm00001d011983_T056	gene:Zm00001d011983	0.15	0.75
8	165875236	165879621	+	transcript:Zm00001d011983_T060	gene:Zm00001d011983	0.22	0.66
8	165875476	165879565	+	transcript:Zm00001d011983_T062	gene:Zm00001d011983	0.23	0.66
8	165875486	165879622	+	transcript:Zm00001d011983_T064	gene:Zm00001d011983	0.23	0.75
8	170738666	170744400	-	transcript:Zm00001d012238_T002	gene:Zm00001d012238	0.37	0.5
8	170738723	170744399	-	transcript:Zm00001d012238_T005	gene:Zm00001d012238	0.36	0.6
8	170738723	170744400	-	transcript:Zm00001d012238_T007	gene:Zm00001d012238	0.35	0.75
8	170751693	170756148	-	transcript:Zm00001d012239_T003	gene:Zm00001d012239	0.27	0.75
8	170778777	170780767	+	transcript:Zm00001d012240_T003	gene:Zm00001d012240	0.27	0.5
8	170916913	170919108	-	transcript:Zm00001d012245_T001	gene:Zm00001d012245	0.23	0.5
